,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Shipment_ID,Return_Initiated,Counterfeit_Score
5151,5151,5151,5151,SH5152,False,0.1
5152,5152,5152,5152,SH5153,True,0.08
5153,5153,5153,5153,SH5154,True,0.22
5154,5154,5154,5154,SH5155,True,0.06
5155,5155,5155,5155,SH5156,True,0.18
5156,5156,5156,5156,SH5157,False,0.85
5157,5157,5157,5157,SH5158,False,0.06
5158,5158,5158,5158,SH5159,True,0.99
5159,5159,5159,5159,SH5160,False,0.37
5160,5160,5160,5160,SH5161,False,0.43
5161,5161,5161,5161,SH5162,True,0.63
5162,5162,5162,5162,SH5163,False,0.55
5163,5163,5163,5163,SH5164,True,0.42
5164,5164,5164,5164,SH5165,True,0.17
5165,5165,5165,5165,SH5166,True,0.02
5166,5166,5166,5166,SH5167,False,0.49
5167,5167,5167,5167,SH5168,False,0.4
5168,5168,5168,5168,SH5169,True,0.57
5169,5169,5169,5169,SH5170,False,0.88
5170,5170,5170,5170,SH5171,False,0.55
5171,5171,5171,5171,SH5172,False,0.09
5172,5172,5172,5172,SH5173,False,0.16
5173,5173,5173,5173,SH5174,True,0.39
5174,5174,5174,5174,SH5175,False,0.03
5175,5175,5175,5175,SH5176,False,0.96
5176,5176,5176,5176,SH5177,False,0.66
5177,5177,5177,5177,SH5178,True,0.12
5178,5178,5178,5178,SH5179,False,0.39
5179,5179,5179,5179,SH5180,False,0.99
5180,5180,5180,5180,SH5181,False,0.32
5181,5181,5181,5181,SH5182,False,0.05
5182,5182,5182,5182,SH5183,True,0.41
5183,5183,5183,5183,SH5184,True,0.91
5184,5184,5184,5184,SH5185,False,0.19
5185,5185,5185,5185,SH5186,False,0.65
5186,5186,5186,5186,SH5187,False,0.0
5187,5187,5187,5187,SH5188,False,0.52
5188,5188,5188,5188,SH5189,False,0.86
5189,5189,5189,5189,SH5190,True,0.56
5190,5190,5190,5190,SH5191,True,0.98
5191,5191,5191,5191,SH5192,True,0.3
5192,5192,5192,5192,SH5193,False,0.32
5193,5193,5193,5193,SH5194,True,0.67
5194,5194,5194,5194,SH5195,True,0.87
5195,5195,5195,5195,SH5196,False,0.31
5196,5196,5196,5196,SH5197,True,0.52
5197,5197,5197,5197,SH5198,False,0.91
5198,5198,5198,5198,SH5199,False,0.23
5199,5199,5199,5199,SH5200,False,0.74
5200,5200,5200,5200,SH5201,False,0.92
5201,5201,5201,5201,SH5202,True,0.73
5202,5202,5202,5202,SH5203,False,0.09
5203,5203,5203,5203,SH5204,False,0.79
5204,5204,5204,5204,SH5205,True,0.7
5205,5205,5205,5205,SH5206,False,0.62
5206,5206,5206,5206,SH5207,False,0.11
5207,5207,5207,5207,SH5208,False,0.78
5208,5208,5208,5208,SH5209,False,0.24
5209,5209,5209,5209,SH5210,False,0.92
5210,5210,5210,5210,SH5211,False,0.36
5211,5211,5211,5211,SH5212,False,0.12
5212,5212,5212,5212,SH5213,False,0.98
5213,5213,5213,5213,SH5214,True,0.02
5214,5214,5214,5214,SH5215,False,0.45
5215,5215,5215,5215,SH5216,False,0.38
5216,5216,5216,5216,SH5217,True,0.77
5217,5217,5217,5217,SH5218,False,0.81
5218,5218,5218,5218,SH5219,True,0.6
5219,5219,5219,5219,SH5220,True,0.43
5220,5220,5220,5220,SH5221,False,0.22
5221,5221,5221,5221,SH5222,True,0.66
5222,5222,5222,5222,SH5223,False,0.76
5223,5223,5223,5223,SH5224,False,0.05
5224,5224,5224,5224,SH5225,True,0.89
5225,5225,5225,5225,SH5226,True,0.34
5226,5226,5226,5226,SH5227,True,0.45
5227,5227,5227,5227,SH5228,False,0.53
5228,5228,5228,5228,SH5229,True,0.84
5229,5229,5229,5229,SH5230,True,0.12
5230,5230,5230,5230,SH5231,True,0.66
5231,5231,5231,5231,SH5232,True,0.92
5232,5232,5232,5232,SH5233,False,0.99
5233,5233,5233,5233,SH5234,False,0.71
5234,5234,5234,5234,SH5235,True,0.03
5235,5235,5235,5235,SH5236,True,0.7
5236,5236,5236,5236,SH5237,True,0.64
5237,5237,5237,5237,SH5238,False,0.56
5238,5238,5238,5238,SH5239,False,0.67
5239,5239,5239,5239,SH5240,False,0.15
5240,5240,5240,5240,SH5241,True,0.29
5241,5241,5241,5241,SH5242,False,0.92
5242,5242,5242,5242,SH5243,False,0.51
5243,5243,5243,5243,SH5244,True,0.02
5244,5244,5244,5244,SH5245,True,0.48
5245,5245,5245,5245,SH5246,False,0.74
5246,5246,5246,5246,SH5247,False,0.58
5247,5247,5247,5247,SH5248,True,0.87
5248,5248,5248,5248,SH5249,True,0.6
5249,5249,5249,5249,SH5250,False,0.52
5250,5250,5250,5250,SH5251,False,0.26
5251,5251,5251,5251,SH5252,True,0.91
5252,5252,5252,5252,SH5253,False,0.86
5253,5253,5253,5253,SH5254,False,0.94
5254,5254,5254,5254,SH5255,True,0.76
5255,5255,5255,5255,SH5256,True,0.75
5256,5256,5256,5256,SH5257,False,0.54
5257,5257,5257,5257,SH5258,True,0.29
5258,5258,5258,5258,SH5259,True,0.3
5259,5259,5259,5259,SH5260,True,0.74
5260,5260,5260,5260,SH5261,True,0.83
5261,5261,5261,5261,SH5262,True,0.51
5262,5262,5262,5262,SH5263,True,0.74
5263,5263,5263,5263,SH5264,False,0.63
5264,5264,5264,5264,SH5265,False,0.6
5265,5265,5265,5265,SH5266,True,0.93
5266,5266,5266,5266,SH5267,False,0.39
5267,5267,5267,5267,SH5268,True,0.82
5268,5268,5268,5268,SH5269,True,0.28
5269,5269,5269,5269,SH5270,True,0.17
5270,5270,5270,5270,SH5271,False,0.46
5271,5271,5271,5271,SH5272,False,0.55
5272,5272,5272,5272,SH5273,False,0.11
5273,5273,5273,5273,SH5274,True,0.37
5274,5274,5274,5274,SH5275,True,0.1
5275,5275,5275,5275,SH5276,False,0.74
5276,5276,5276,5276,SH5277,False,0.63
5277,5277,5277,5277,SH5278,False,0.76
5278,5278,5278,5278,SH5279,True,0.79
5279,5279,5279,5279,SH5280,True,0.38
5280,5280,5280,5280,SH5281,True,0.36
5281,5281,5281,5281,SH5282,True,0.16
5282,5282,5282,5282,SH5283,True,0.01
5283,5283,5283,5283,SH5284,False,0.06
5284,5284,5284,5284,SH5285,False,0.12
5285,5285,5285,5285,SH5286,True,0.23
5286,5286,5286,5286,SH5287,True,0.29
5287,5287,5287,5287,SH5288,False,0.76
5288,5288,5288,5288,SH5289,True,0.77
5289,5289,5289,5289,SH5290,False,0.76
5290,5290,5290,5290,SH5291,True,0.11
5291,5291,5291,5291,SH5292,False,0.29
5292,5292,5292,5292,SH5293,True,0.78
5293,5293,5293,5293,SH5294,True,0.86
5294,5294,5294,5294,SH5295,True,0.96
5295,5295,5295,5295,SH5296,False,0.69
5296,5296,5296,5296,SH5297,False,0.11
5297,5297,5297,5297,SH5298,False,0.28
5298,5298,5298,5298,SH5299,True,0.15
5299,5299,5299,5299,SH5300,True,0.88
5300,5300,5300,5300,SH5301,True,0.22
5301,5301,5301,5301,SH5302,True,0.68
5302,5302,5302,5302,SH5303,True,0.94
5303,5303,5303,5303,SH5304,False,0.16
5304,5304,5304,5304,SH5305,False,0.36
5305,5305,5305,5305,SH5306,False,0.92
5306,5306,5306,5306,SH5307,False,0.57
5307,5307,5307,5307,SH5308,True,0.37
5308,5308,5308,5308,SH5309,True,0.76
5309,5309,5309,5309,SH5310,True,0.35
5310,5310,5310,5310,SH5311,True,0.9
5311,5311,5311,5311,SH5312,True,0.03
5312,5312,5312,5312,SH5313,False,0.3
5313,5313,5313,5313,SH5314,True,0.4
5314,5314,5314,5314,SH5315,False,0.75
5315,5315,5315,5315,SH5316,True,0.8
5316,5316,5316,5316,SH5317,True,0.29
5317,5317,5317,5317,SH5318,True,0.72
5318,5318,5318,5318,SH5319,True,0.08
5319,5319,5319,5319,SH5320,True,0.49
5320,5320,5320,5320,SH5321,False,0.64
5321,5321,5321,5321,SH5322,True,0.18
5322,5322,5322,5322,SH5323,True,0.34
5323,5323,5323,5323,SH5324,True,0.7
5324,5324,5324,5324,SH5325,False,0.78
5325,5325,5325,5325,SH5326,False,0.9
5326,5326,5326,5326,SH5327,True,0.6
5327,5327,5327,5327,SH5328,False,0.98
5328,5328,5328,5328,SH5329,False,0.56
5329,5329,5329,5329,SH5330,False,0.34
5330,5330,5330,5330,SH5331,True,0.96
5331,5331,5331,5331,SH5332,False,0.61
5332,5332,5332,5332,SH5333,False,0.68
5333,5333,5333,5333,SH5334,True,0.57
5334,5334,5334,5334,SH5335,True,0.44
5335,5335,5335,5335,SH5336,True,0.28
5336,5336,5336,5336,SH5337,False,0.94
5337,5337,5337,5337,SH5338,False,0.89
5338,5338,5338,5338,SH5339,True,0.58
5339,5339,5339,5339,SH5340,False,0.94
5340,5340,5340,5340,SH5341,True,0.55
5341,5341,5341,5341,SH5342,True,0.28
5342,5342,5342,5342,SH5343,True,0.08
5343,5343,5343,5343,SH5344,True,0.75
5344,5344,5344,5344,SH5345,False,0.81
5345,5345,5345,5345,SH5346,True,0.43
5346,5346,5346,5346,SH5347,False,0.43
5347,5347,5347,5347,SH5348,False,0.17
5348,5348,5348,5348,SH5349,True,0.89
5349,5349,5349,5349,SH5350,True,0.25
5350,5350,5350,5350,SH5351,True,0.97
5351,5351,5351,5351,SH5352,True,0.69
5352,5352,5352,5352,SH5353,False,0.86
5353,5353,5353,5353,SH5354,True,0.32
5354,5354,5354,5354,SH5355,True,0.54
5355,5355,5355,5355,SH5356,True,0.73
5356,5356,5356,5356,SH5357,False,0.4
5357,5357,5357,5357,SH5358,True,0.56
5358,5358,5358,5358,SH5359,False,0.94
5359,5359,5359,5359,SH5360,False,0.77
5360,5360,5360,5360,SH5361,False,0.03
5361,5361,5361,5361,SH5362,True,0.22
5362,5362,5362,5362,SH5363,False,0.57
5363,5363,5363,5363,SH5364,True,0.35
5364,5364,5364,5364,SH5365,False,0.52
5365,5365,5365,5365,SH5366,False,0.7
5366,5366,5366,5366,SH5367,True,0.59
5367,5367,5367,5367,SH5368,True,0.67
5368,5368,5368,5368,SH5369,False,0.22
5369,5369,5369,5369,SH5370,True,0.15
5370,5370,5370,5370,SH5371,True,0.6
5371,5371,5371,5371,SH5372,True,0.97
5372,5372,5372,5372,SH5373,True,0.44
5373,5373,5373,5373,SH5374,False,0.1
5374,5374,5374,5374,SH5375,True,0.23
5375,5375,5375,5375,SH5376,True,0.98
5376,5376,5376,5376,SH5377,True,0.27
5377,5377,5377,5377,SH5378,True,0.8
5378,5378,5378,5378,SH5379,False,0.28
5379,5379,5379,5379,SH5380,False,0.62
5380,5380,5380,5380,SH5381,True,0.82
5381,5381,5381,5381,SH5382,True,0.24
5382,5382,5382,5382,SH5383,True,0.07
5383,5383,5383,5383,SH5384,True,0.39
5384,5384,5384,5384,SH5385,False,0.17
5385,5385,5385,5385,SH5386,False,0.24
5386,5386,5386,5386,SH5387,False,0.37
5387,5387,5387,5387,SH5388,False,0.11
5388,5388,5388,5388,SH5389,True,0.08
5389,5389,5389,5389,SH5390,True,0.37
5390,5390,5390,5390,SH5391,False,0.62
5391,5391,5391,5391,SH5392,True,0.92
5392,5392,5392,5392,SH5393,False,0.58
5393,5393,5393,5393,SH5394,True,0.87
5394,5394,5394,5394,SH5395,True,0.17
5395,5395,5395,5395,SH5396,False,0.1
5396,5396,5396,5396,SH5397,False,0.28
5397,5397,5397,5397,SH5398,False,0.37
5398,5398,5398,5398,SH5399,False,0.63
5399,5399,5399,5399,SH5400,False,0.72
5400,5400,5400,5400,SH5401,True,0.7
5401,5401,5401,5401,SH5402,False,0.5
5402,5402,5402,5402,SH5403,True,0.87
5403,5403,5403,5403,SH5404,True,0.3
5404,5404,5404,5404,SH5405,True,0.36
5405,5405,5405,5405,SH5406,True,0.62
5406,5406,5406,5406,SH5407,True,0.17
5407,5407,5407,5407,SH5408,False,0.8
5408,5408,5408,5408,SH5409,True,0.61
5409,5409,5409,5409,SH5410,False,0.6
5410,5410,5410,5410,SH5411,False,0.34
5411,5411,5411,5411,SH5412,False,0.72
5412,5412,5412,5412,SH5413,True,0.11
5413,5413,5413,5413,SH5414,True,0.31
5414,5414,5414,5414,SH5415,True,0.95
5415,5415,5415,5415,SH5416,False,0.3
5416,5416,5416,5416,SH5417,False,0.72
5417,5417,5417,5417,SH5418,False,0.09
5418,5418,5418,5418,SH5419,True,0.85
5419,5419,5419,5419,SH5420,True,0.24
5420,5420,5420,5420,SH5421,False,0.95
5421,5421,5421,5421,SH5422,True,0.63
5422,5422,5422,5422,SH5423,True,0.72
5423,5423,5423,5423,SH5424,True,0.24
5424,5424,5424,5424,SH5425,True,0.85
5425,5425,5425,5425,SH5426,True,0.19
5426,5426,5426,5426,SH5427,False,0.72
5427,5427,5427,5427,SH5428,False,0.13
5428,5428,5428,5428,SH5429,False,0.12
5429,5429,5429,5429,SH5430,True,0.35
5430,5430,5430,5430,SH5431,True,0.09
5431,5431,5431,5431,SH5432,False,0.16
5432,5432,5432,5432,SH5433,True,0.61
5433,5433,5433,5433,SH5434,True,0.38
5434,5434,5434,5434,SH5435,False,0.54
5435,5435,5435,5435,SH5436,False,0.68
5436,5436,5436,5436,SH5437,False,0.97
5437,5437,5437,5437,SH5438,True,0.18
5438,5438,5438,5438,SH5439,True,0.85
5439,5439,5439,5439,SH5440,True,0.43
5440,5440,5440,5440,SH5441,False,0.1
5441,5441,5441,5441,SH5442,True,0.05
5442,5442,5442,5442,SH5443,True,0.46
5443,5443,5443,5443,SH5444,True,0.68
5444,5444,5444,5444,SH5445,True,0.66
5445,5445,5445,5445,SH5446,False,0.94
5446,5446,5446,5446,SH5447,False,0.84
5447,5447,5447,5447,SH5448,False,0.86
5448,5448,5448,5448,SH5449,True,0.53
5449,5449,5449,5449,SH5450,False,0.52
5450,5450,5450,5450,SH5451,False,0.92
5451,5451,5451,5451,SH5452,True,0.93
5452,5452,5452,5452,SH5453,False,0.95
5453,5453,5453,5453,SH5454,True,0.3
5454,5454,5454,5454,SH5455,False,0.17
5455,5455,5455,5455,SH5456,True,0.78
5456,5456,5456,5456,SH5457,True,0.97
5457,5457,5457,5457,SH5458,True,0.48
5458,5458,5458,5458,SH5459,True,0.23
5459,5459,5459,5459,SH5460,True,0.36
5460,5460,5460,5460,SH5461,True,0.82
5461,5461,5461,5461,SH5462,False,0.39
5462,5462,5462,5462,SH5463,True,0.92
5463,5463,5463,5463,SH5464,True,0.05
5464,5464,5464,5464,SH5465,True,0.94
5465,5465,5465,5465,SH5466,True,0.52
5466,5466,5466,5466,SH5467,False,0.79
5467,5467,5467,5467,SH5468,False,0.16
5468,5468,5468,5468,SH5469,True,0.61
5469,5469,5469,5469,SH5470,False,0.52
5470,5470,5470,5470,SH5471,True,0.86
5471,5471,5471,5471,SH5472,True,0.12
5472,5472,5472,5472,SH5473,True,0.94
5473,5473,5473,5473,SH5474,False,0.37
5474,5474,5474,5474,SH5475,True,0.22
5475,5475,5475,5475,SH5476,False,0.93
5476,5476,5476,5476,SH5477,False,0.81
5477,5477,5477,5477,SH5478,True,0.23
5478,5478,5478,5478,SH5479,False,0.01
5479,5479,5479,5479,SH5480,False,0.0
5480,5480,5480,5480,SH5481,True,0.79
5481,5481,5481,5481,SH5482,True,0.41
5482,5482,5482,5482,SH5483,False,0.83
5483,5483,5483,5483,SH5484,True,0.66
5484,5484,5484,5484,SH5485,True,0.7
5485,5485,5485,5485,SH5486,False,0.34
5486,5486,5486,5486,SH5487,True,0.62
5487,5487,5487,5487,SH5488,False,0.41
5488,5488,5488,5488,SH5489,False,0.04
5489,5489,5489,5489,SH5490,False,0.18
5490,5490,5490,5490,SH5491,False,0.3
5491,5491,5491,5491,SH5492,False,0.69
5492,5492,5492,5492,SH5493,True,0.35
5493,5493,5493,5493,SH5494,True,0.97
5494,5494,5494,5494,SH5495,False,0.99
5495,5495,5495,5495,SH5496,True,0.17
5496,5496,5496,5496,SH5497,False,0.96
5497,5497,5497,5497,SH5498,False,0.96
5498,5498,5498,5498,SH5499,False,0.92
5499,5499,5499,5499,SH5500,False,0.29
5500,5500,5500,5500,SH5501,False,0.09
5501,5501,5501,5501,SH5502,True,0.19
5502,5502,5502,5502,SH5503,True,0.07
5503,5503,5503,5503,SH5504,False,0.77
5504,5504,5504,5504,SH5505,True,0.62
5505,5505,5505,5505,SH5506,True,0.98
5506,5506,5506,5506,SH5507,False,0.06
5507,5507,5507,5507,SH5508,False,0.72
5508,5508,5508,5508,SH5509,True,0.07
5509,5509,5509,5509,SH5510,True,0.29
5510,5510,5510,5510,SH5511,True,0.67
5511,5511,5511,5511,SH5512,True,0.68
5512,5512,5512,5512,SH5513,True,0.5
5513,5513,5513,5513,SH5514,False,0.35
5514,5514,5514,5514,SH5515,True,0.05
5515,5515,5515,5515,SH5516,True,0.04
5516,5516,5516,5516,SH5517,True,0.45
5517,5517,5517,5517,SH5518,True,0.6
5518,5518,5518,5518,SH5519,True,0.13
5519,5519,5519,5519,SH5520,True,0.02
5520,5520,5520,5520,SH5521,True,0.77
5521,5521,5521,5521,SH5522,True,0.11
5522,5522,5522,5522,SH5523,False,0.24
5523,5523,5523,5523,SH5524,False,0.57
5524,5524,5524,5524,SH5525,False,0.72
5525,5525,5525,5525,SH5526,True,0.07
5526,5526,5526,5526,SH5527,True,0.11
5527,5527,5527,5527,SH5528,True,0.66
5528,5528,5528,5528,SH5529,False,0.5
5529,5529,5529,5529,SH5530,True,0.4
5530,5530,5530,5530,SH5531,True,0.75
5531,5531,5531,5531,SH5532,False,0.21
5532,5532,5532,5532,SH5533,True,0.23
5533,5533,5533,5533,SH5534,False,0.06
5534,5534,5534,5534,SH5535,True,0.47
5535,5535,5535,5535,SH5536,True,0.8
5536,5536,5536,5536,SH5537,True,0.96
5537,5537,5537,5537,SH5538,True,0.46
5538,5538,5538,5538,SH5539,True,0.38
5539,5539,5539,5539,SH5540,False,0.51
5540,5540,5540,5540,SH5541,False,0.34
5541,5541,5541,5541,SH5542,True,0.58
5542,5542,5542,5542,SH5543,True,0.11
5543,5543,5543,5543,SH5544,True,0.1
5544,5544,5544,5544,SH5545,True,0.01
5545,5545,5545,5545,SH5546,False,0.91
5546,5546,5546,5546,SH5547,False,0.25
5547,5547,5547,5547,SH5548,False,0.42
5548,5548,5548,5548,SH5549,False,0.64
5549,5549,5549,5549,SH5550,True,0.28
5550,5550,5550,5550,SH5551,False,0.17
5551,5551,5551,5551,SH5552,False,0.05
5552,5552,5552,5552,SH5553,True,0.52
5553,5553,5553,5553,SH5554,True,0.05
5554,5554,5554,5554,SH5555,False,0.99
5555,5555,5555,5555,SH5556,False,0.11
5556,5556,5556,5556,SH5557,False,0.75
5557,5557,5557,5557,SH5558,True,0.08
5558,5558,5558,5558,SH5559,True,0.8
5559,5559,5559,5559,SH5560,False,0.68
5560,5560,5560,5560,SH5561,True,0.27
5561,5561,5561,5561,SH5562,True,0.33
5562,5562,5562,5562,SH5563,False,0.94
5563,5563,5563,5563,SH5564,False,0.69
5564,5564,5564,5564,SH5565,False,0.84
5565,5565,5565,5565,SH5566,True,0.63
5566,5566,5566,5566,SH5567,False,0.6
5567,5567,5567,5567,SH5568,False,0.64
5568,5568,5568,5568,SH5569,False,1.0
5569,5569,5569,5569,SH5570,True,0.39
5570,5570,5570,5570,SH5571,True,0.64
5571,5571,5571,5571,SH5572,False,0.82
5572,5572,5572,5572,SH5573,False,0.33
5573,5573,5573,5573,SH5574,True,0.12
5574,5574,5574,5574,SH5575,False,0.73
5575,5575,5575,5575,SH5576,True,0.97
5576,5576,5576,5576,SH5577,True,0.05
5577,5577,5577,5577,SH5578,True,0.47
5578,5578,5578,5578,SH5579,False,0.04
5579,5579,5579,5579,SH5580,False,0.4
5580,5580,5580,5580,SH5581,True,0.29
5581,5581,5581,5581,SH5582,False,0.83
5582,5582,5582,5582,SH5583,True,0.43
5583,5583,5583,5583,SH5584,True,0.95
5584,5584,5584,5584,SH5585,False,0.57
5585,5585,5585,5585,SH5586,True,0.94
5586,5586,5586,5586,SH5587,False,0.09
5587,5587,5587,5587,SH5588,False,0.47
5588,5588,5588,5588,SH5589,True,0.16
5589,5589,5589,5589,SH5590,True,0.66
5590,5590,5590,5590,SH5591,True,0.48
5591,5591,5591,5591,SH5592,False,0.08
5592,5592,5592,5592,SH5593,False,0.8
5593,5593,5593,5593,SH5594,True,0.83
5594,5594,5594,5594,SH5595,True,0.11
5595,5595,5595,5595,SH5596,True,0.85
5596,5596,5596,5596,SH5597,False,1.0
5597,5597,5597,5597,SH5598,True,0.82
5598,5598,5598,5598,SH5599,False,0.95
5599,5599,5599,5599,SH5600,True,0.78
5600,5600,5600,5600,SH5601,True,0.73
5601,5601,5601,5601,SH5602,True,0.93
5602,5602,5602,5602,SH5603,False,0.43
5603,5603,5603,5603,SH5604,False,0.94
5604,5604,5604,5604,SH5605,False,0.1
5605,5605,5605,5605,SH5606,False,0.93
5606,5606,5606,5606,SH5607,True,0.52
5607,5607,5607,5607,SH5608,False,0.98
5608,5608,5608,5608,SH5609,True,0.23
5609,5609,5609,5609,SH5610,False,0.24
5610,5610,5610,5610,SH5611,False,0.32
5611,5611,5611,5611,SH5612,False,0.42
5612,5612,5612,5612,SH5613,False,0.14
5613,5613,5613,5613,SH5614,True,1.0
5614,5614,5614,5614,SH5615,True,0.15
5615,5615,5615,5615,SH5616,True,0.27
5616,5616,5616,5616,SH5617,True,0.04
5617,5617,5617,5617,SH5618,False,0.97
5618,5618,5618,5618,SH5619,False,0.93
5619,5619,5619,5619,SH5620,False,0.26
5620,5620,5620,5620,SH5621,True,0.83
5621,5621,5621,5621,SH5622,True,0.67
5622,5622,5622,5622,SH5623,True,0.19
5623,5623,5623,5623,SH5624,True,0.17
5624,5624,5624,5624,SH5625,True,0.35
5625,5625,5625,5625,SH5626,False,0.65
5626,5626,5626,5626,SH5627,True,0.94
5627,5627,5627,5627,SH5628,True,0.3
5628,5628,5628,5628,SH5629,True,0.5
5629,5629,5629,5629,SH5630,False,0.88
5630,5630,5630,5630,SH5631,True,0.85
5631,5631,5631,5631,SH5632,True,0.79
5632,5632,5632,5632,SH5633,True,0.19
5633,5633,5633,5633,SH5634,False,0.17
5634,5634,5634,5634,SH5635,True,0.11
5635,5635,5635,5635,SH5636,False,0.75
5636,5636,5636,5636,SH5637,True,0.41
5637,5637,5637,5637,SH5638,False,0.01
5638,5638,5638,5638,SH5639,False,0.37
5639,5639,5639,5639,SH5640,True,0.18
5640,5640,5640,5640,SH5641,False,0.72
5641,5641,5641,5641,SH5642,False,0.37
5642,5642,5642,5642,SH5643,True,0.46
5643,5643,5643,5643,SH5644,False,0.56
5644,5644,5644,5644,SH5645,False,0.38
5645,5645,5645,5645,SH5646,False,0.86
5646,5646,5646,5646,SH5647,False,0.8
5647,5647,5647,5647,SH5648,False,0.65
5648,5648,5648,5648,SH5649,False,0.54
5649,5649,5649,5649,SH5650,True,0.55
5650,5650,5650,5650,SH5651,False,0.34
5651,5651,5651,5651,SH5652,True,0.02
5652,5652,5652,5652,SH5653,False,0.61
5653,5653,5653,5653,SH5654,True,0.43
5654,5654,5654,5654,SH5655,True,0.68
5655,5655,5655,5655,SH5656,True,0.27
5656,5656,5656,5656,SH5657,True,0.91
5657,5657,5657,5657,SH5658,False,0.67
5658,5658,5658,5658,SH5659,True,0.5
5659,5659,5659,5659,SH5660,False,0.2
5660,5660,5660,5660,SH5661,False,0.07
5661,5661,5661,5661,SH5662,False,0.91
5662,5662,5662,5662,SH5663,True,0.23
5663,5663,5663,5663,SH5664,True,0.68
5664,5664,5664,5664,SH5665,False,0.39
5665,5665,5665,5665,SH5666,True,0.93
5666,5666,5666,5666,SH5667,False,0.26
5667,5667,5667,5667,SH5668,True,0.42
5668,5668,5668,5668,SH5669,True,0.7
5669,5669,5669,5669,SH5670,True,0.08
5670,5670,5670,5670,SH5671,False,0.98
5671,5671,5671,5671,SH5672,True,0.14
5672,5672,5672,5672,SH5673,True,0.26
5673,5673,5673,5673,SH5674,False,0.73
5674,5674,5674,5674,SH5675,True,0.34
5675,5675,5675,5675,SH5676,False,0.98
5676,5676,5676,5676,SH5677,True,0.48
5677,5677,5677,5677,SH5678,True,0.57
5678,5678,5678,5678,SH5679,True,0.4
5679,5679,5679,5679,SH5680,False,0.61
5680,5680,5680,5680,SH5681,False,0.86
5681,5681,5681,5681,SH5682,False,0.07
5682,5682,5682,5682,SH5683,False,0.37
5683,5683,5683,5683,SH5684,False,0.39
5684,5684,5684,5684,SH5685,False,0.15
5685,5685,5685,5685,SH5686,False,0.5
5686,5686,5686,5686,SH5687,False,0.17
5687,5687,5687,5687,SH5688,True,0.82
5688,5688,5688,5688,SH5689,False,0.04
5689,5689,5689,5689,SH5690,True,0.76
5690,5690,5690,5690,SH5691,False,0.04
5691,5691,5691,5691,SH5692,False,0.1
5692,5692,5692,5692,SH5693,True,0.28
5693,5693,5693,5693,SH5694,False,0.86
5694,5694,5694,5694,SH5695,True,0.69
5695,5695,5695,5695,SH5696,True,0.92
5696,5696,5696,5696,SH5697,False,0.38
5697,5697,5697,5697,SH5698,False,0.06
5698,5698,5698,5698,SH5699,False,0.21
5699,5699,5699,5699,SH5700,True,0.21
5700,5700,5700,5700,SH5701,True,0.21
5701,5701,5701,5701,SH5702,True,0.43
5702,5702,5702,5702,SH5703,False,0.27
5703,5703,5703,5703,SH5704,False,0.67
5704,5704,5704,5704,SH5705,False,0.44
5705,5705,5705,5705,SH5706,False,0.2
5706,5706,5706,5706,SH5707,True,0.12
5707,5707,5707,5707,SH5708,False,0.79
5708,5708,5708,5708,SH5709,True,0.54
5709,5709,5709,5709,SH5710,False,0.44
5710,5710,5710,5710,SH5711,False,0.93
5711,5711,5711,5711,SH5712,True,0.76
5712,5712,5712,5712,SH5713,False,0.95
5713,5713,5713,5713,SH5714,True,0.07
5714,5714,5714,5714,SH5715,True,0.64
5715,5715,5715,5715,SH5716,False,0.73
5716,5716,5716,5716,SH5717,True,0.98
5717,5717,5717,5717,SH5718,False,0.7
5718,5718,5718,5718,SH5719,True,0.87
5719,5719,5719,5719,SH5720,True,0.79
5720,5720,5720,5720,SH5721,True,0.69
5721,5721,5721,5721,SH5722,False,0.49
5722,5722,5722,5722,SH5723,False,0.41
5723,5723,5723,5723,SH5724,False,0.95
5724,5724,5724,5724,SH5725,False,0.6
5725,5725,5725,5725,SH5726,False,0.8
5726,5726,5726,5726,SH5727,False,0.19
5727,5727,5727,5727,SH5728,False,0.42
5728,5728,5728,5728,SH5729,False,0.24
5729,5729,5729,5729,SH5730,True,0.44
5730,5730,5730,5730,SH5731,True,0.74
5731,5731,5731,5731,SH5732,False,0.39
5732,5732,5732,5732,SH5733,False,0.51
5733,5733,5733,5733,SH5734,True,0.94
5734,5734,5734,5734,SH5735,True,0.19
5735,5735,5735,5735,SH5736,True,0.61
5736,5736,5736,5736,SH5737,True,0.3
5737,5737,5737,5737,SH5738,False,0.38
5738,5738,5738,5738,SH5739,True,0.43
5739,5739,5739,5739,SH5740,True,0.57
5740,5740,5740,5740,SH5741,False,0.55
5741,5741,5741,5741,SH5742,False,0.54
5742,5742,5742,5742,SH5743,True,0.67
5743,5743,5743,5743,SH5744,True,0.61
5744,5744,5744,5744,SH5745,False,0.74
5745,5745,5745,5745,SH5746,False,0.66
5746,5746,5746,5746,SH5747,True,0.7
5747,5747,5747,5747,SH5748,True,0.94
5748,5748,5748,5748,SH5749,True,0.05
5749,5749,5749,5749,SH5750,False,0.42
5750,5750,5750,5750,SH5751,True,0.72
5751,5751,5751,5751,SH5752,True,0.77
5752,5752,5752,5752,SH5753,True,0.52
5753,5753,5753,5753,SH5754,False,0.49
5754,5754,5754,5754,SH5755,False,0.1
5755,5755,5755,5755,SH5756,True,0.95
5756,5756,5756,5756,SH5757,True,0.38
